accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.37363559007644653,0.4733232855796814,1.0114295482635498,0.29158511757850647,0.5,0.7252259850502014,9.999999747378752e-05
0.42947104573249817,0.4941929578781128,1.0045783519744873,0.29158511757850647,0.5,0.7058165669441223,9.999999747378752e-05
0.4240134358406067,0.4772389531135559,1.0084553956985474,0.29158511757850647,0.5,0.7165299654006958,9.999999747378752e-05
0.40218302607536316,0.44906798005104065,1.0151973962783813,0.29158511757850647,0.5,0.7103790044784546,9.999999747378752e-05
0.42065492272377014,0.48412105441093445,1.0063918828964233,0.29158511757850647,0.5,0.7107797265052795,4.999999873689376e-05
0.4475230872631073,0.48837578296661377,1.0058908462524414,0.29158511757850647,0.5,0.7079707980155945,4.999999873689376e-05
0.4252728819847107,0.4837585687637329,1.0068707466125488,0.29158511757850647,0.5,0.7077641487121582,4.999999873689376e-05
