accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.37363559007644653,0.4729718863964081,1.0114502906799316,0.29158511757850647,0.5,0.7252179980278015,9.999999747378752e-05
0.4303106665611267,0.49439769983291626,1.0045745372772217,0.29158511757850647,0.5,0.7058098316192627,9.999999747378752e-05
0.42485305666923523,0.4774351418018341,1.008457899093628,0.29158511757850647,0.5,0.7165282368659973,9.999999747378752e-05
0.4026028513908386,0.4492061734199524,1.015195608139038,0.29158511757850647,0.5,0.7103570699691772,9.999999747378752e-05
0.4210747182369232,0.4839346706867218,1.0063875913619995,0.29158511757850647,0.5,0.7107623815536499,4.999999873689376e-05
0.44836270809173584,0.48809814453125,1.0059075355529785,0.29158511757850647,0.5,0.7079606652259827,4.999999873689376e-05
0.4252728819847107,0.4839172065258026,1.006844401359558,0.29158511757850647,0.5,0.7077583074569702,4.999999873689376e-05
